timestamp,machine_id,sensor_temp,sensor_vib,sensor_pressure,throughput,failure,hour,temp_roll_mean_1h,vib_roll_max_1h
2025-09-16 16:21:33.148317,MC_001,57.876,0.1883,4.496,93.31,0,16,58.00716666666667,0.1893
2025-09-16 16:31:33.148317,MC_001,58.081,0.184,4.59,94.53,0,16,58.095666666666666,0.1893
2025-09-16 16:41:33.148317,MC_001,57.571,0.1778,4.435,96.53,0,16,57.99766666666667,0.1893
2025-09-16 16:51:33.148317,MC_001,57.735,0.1785,4.43,96.04,0,16,57.893166666666666,0.1893
2025-09-16 17:01:33.148317,MC_001,58.823,0.1805,4.481,96.62,0,17,58.086666666666666,0.1893
2025-09-16 17:11:33.148317,MC_001,57.828,0.1859,4.567,94.83,0,17,57.985666666666674,0.1883
2025-09-16 17:21:33.148317,MC_001,58.161,0.1862,4.415,93.44,0,17,58.033166666666666,0.1862
2025-09-16 17:31:33.148317,MC_001,56.82,0.1892,4.634,95.1,0,17,57.823,0.1892
2025-09-16 17:41:33.148317,MC_001,57.411,0.1913,4.495,95.27,0,17,57.79633333333334,0.1913
2025-09-16 17:51:33.148317,MC_001,57.433,0.1901,4.457,96.78,0,17,57.746,0.1913
2025-09-16 18:01:33.148317,MC_001,57.714,0.1885,4.642,98.15,0,18,57.56116666666667,0.1913
2025-09-16 18:11:33.148317,MC_001,57.749,0.1857,4.398,96.51,0,18,57.548,0.1913
2025-09-16 18:21:33.148317,MC_001,57.169,0.18,4.528,99.45,0,18,57.382666666666665,0.1913
2025-09-16 18:31:33.148317,MC_001,57.524,0.1847,4.552,97.85,0,18,57.5,0.1913
2025-09-16 18:41:33.148317,MC_001,58.493,0.1865,4.381,98.24,0,18,57.68033333333333,0.1901
2025-09-16 18:51:33.148317,MC_001,57.852,0.1839,4.608,98.77,0,18,57.750166666666665,0.1885
2025-09-16 19:01:33.148317,MC_001,57.597,0.1795,4.472,98.34,0,19,57.73066666666667,0.1865
2025-09-16 19:11:33.148317,MC_001,57.49,0.1937,4.388,98.41,0,19,57.6875,0.1937
2025-09-16 19:21:33.148317,MC_001,59.086,0.1887,4.473,98.84,0,19,58.007,0.1937
2025-09-16 19:31:33.148317,MC_001,58.568,0.1866,4.674,97.79,0,19,58.181000000000004,0.1937
2025-09-16 19:41:33.148317,MC_001,59.286,0.1917,4.573,98.61,0,19,58.31316666666667,0.1937
2025-09-16 19:51:33.148317,MC_001,57.955,0.1873,4.501,100.14,0,19,58.330333333333336,0.1937
2025-09-16 20:01:33.148317,MC_001,58.644,0.1905,4.482,98.87,0,20,58.50483333333333,0.1937
2025-09-16 20:11:33.148317,MC_001,58.198,0.1936,4.542,100.26,0,20,58.622833333333325,0.1936
2025-09-16 20:21:33.148317,MC_001,58.424,0.1933,4.331,100.05,0,20,58.51250000000001,0.1936
2025-09-16 20:31:33.148317,MC_001,58.479,0.1924,4.511,101.84,0,20,58.49766666666667,0.1936
2025-09-16 20:41:33.148317,MC_001,58.245,0.1969,4.339,100.78,0,20,58.32416666666666,0.1969
2025-09-16 20:51:33.148317,MC_001,59.093,0.1782,4.533,102.46,0,20,58.51383333333333,0.1969
